payment_id,customer_id,rental_id,amount,payment_date
28931,204,4979,4.99,2017-04-08 22:53:00-04
28932,204,5145,0.99,2017-04-09 06:41:51-04
28933,204,5619,2.99,2017-04-10 03:57:59-04
28934,204,6004,4.99,2017-04-11 00:02:51-04
28935,204,6225,2.99,2017-04-11 12:13:40-04
28936,204,6631,0.99,2017-04-12 08:00:09-04
28937,204,6694,6.99,2017-04-12 11:07:49-04
28938,204,6871,2.99,2017-04-12 18:42:15-04
28939,204,7392,4.99,2017-04-27 14:29:31-04
28940,204,9005,0.99,2017-04-30 03:33:24-04
28941,204,9394,5.99,2017-04-30 18:34:50-04
28942,204,9906,4.99,2017-04-30 13:06:38-04
28943,204,10042,2.99,2017-04-30 17:29:51-04
28944,205,3601,7.99,2017-04-06 03:48:51-04
28945,205,4230,3.99,2017-04-07 11:15:13-04
28946,205,4377,7.99,2017-04-07 18:57:23-04
28947,205,4729,4.99,2017-04-08 11:28:06-04
28948,205,7736,2.99,2017-04-28 03:40:30-04
28949,205,7976,7.99,2017-04-28 12:41:50-04
28950,205,8896,4.99,2017-04-29 23:19:47-04
28951,205,10086,4.99,2017-04-30 18:42:34-04
28952,206,3533,5.99,2017-04-05 23:55:10-04
28953,206,3831,0.99,2017-04-06 14:35:01-04
28954,206,3847,4.99,2017-04-06 15:13:07-04
28955,206,4068,4.99,2017-04-07 03:03:04-04
28956,206,4107,4.99,2017-04-07 05:04:58-04
28957,206,4823,4.99,2017-04-08 15:57:20-04
28958,206,6139,3.99,2017-04-11 07:07:59-04
28959,206,6420,6.99,2017-04-11 22:07:15-04
28960,206,7222,4.99,2017-04-27 08:07:09-04
28961,206,7541,4.99,2017-04-27 20:08:31-04
28962,206,8217,5.99,2017-04-28 22:12:39-04
28963,206,8549,3.99,2017-04-29 09:40:39-04
28964,206,9474,2.99,2017-04-30 21:34:10-04
28965,207,3584,2.99,2017-04-06 02:45:09-04
28966,207,3687,9.99,2017-04-06 08:06:59-04
28967,207,4018,2.99,2017-04-06 23:38:59-04
28968,207,4713,5.99,2017-04-08 10:40:59-04
28969,207,4816,0.99,2017-04-08 15:42:40-04
28970,207,5007,0.99,2017-04-08 23:54:48-04
28971,207,5258,0.99,2017-04-09 12:25:22-04
28972,207,5259,4.99,2017-04-09 12:31:16-04
28973,207,5939,0.99,2017-04-10 20:58:31-04
28974,207,6465,5.99,2017-04-11 23:45:37-04
28975,207,6537,0.99,2017-04-12 03:14:56-04
28976,207,7306,5.99,2017-04-27 11:25:52-04
28977,207,7540,5.99,2017-04-27 20:08:21-04
28978,207,8800,5.99,2017-04-29 19:47:25-04
28979,207,9652,2.99,2017-04-30 04:18:19-04
28980,208,3811,2.99,2017-04-06 13:49:03-04
28981,208,4354,5.99,2017-04-07 17:49:28-04
28982,208,4985,4.99,2017-04-08 23:04:28-04
28983,208,5117,2.99,2017-04-09 05:39:48-04
28984,208,5693,2.99,2017-04-10 08:04:09-04
28985,208,6306,6.99,2017-04-11 16:32:52-04
28986,208,6767,1.99,2017-04-12 14:15:21-04
28987,208,7315,0.99,2017-04-27 11:43:22-04
28988,208,7861,2.99,2017-04-28 08:30:27-04
28989,208,7984,2.99,2017-04-28 12:56:17-04
28990,208,8742,1.99,2017-04-29 17:24:38-04
28991,208,9298,3.99,2017-04-30 14:56:19-04
28992,208,9838,4.99,2017-04-30 10:47:15-04
28993,1,4526,5.99,2017-04-08 01:45:31-04
28994,1,4611,5.99,2017-04-08 06:02:22-04
28995,1,5244,4.99,2017-04-09 11:52:33-04
28996,1,5326,4.99,2017-04-09 15:06:27-04
28997,1,6163,7.99,2017-04-11 08:42:12-04
28998,1,7273,2.99,2017-04-27 09:59:48-04
28999,1,7841,4.99,2017-04-28 07:33:11-04
29000,1,8033,4.99,2017-04-28 14:46:49-04
29001,1,8074,0.99,2017-04-28 16:02:05-04
29002,1,8116,0.99,2017-04-28 17:48:33-04
29003,1,8326,2.99,2017-04-29 02:27:15-04
29004,1,9571,2.99,2017-04-30 01:10:44-04
29005,2,5636,2.99,2017-04-10 04:59:50-04
29006,2,5755,6.99,2017-04-10 11:07:22-04
29007,2,7346,4.99,2017-04-27 12:59:08-04
29008,2,7376,5.99,2017-04-27 13:51:28-04
29009,2,7459,5.99,2017-04-27 17:08:46-04
29010,2,8230,5.99,2017-04-28 22:41:25-04
29011,2,8598,2.99,2017-04-29 11:25:25-04
29012,2,8705,5.99,2017-04-29 15:42:55-04
29013,2,9031,4.99,2017-04-30 04:34:36-04
29014,2,9236,10.99,2017-04-30 12:16:09-04
29015,2,9248,0.99,2017-04-30 12:42:37-04
29016,2,9296,6.99,2017-04-30 14:49:39-04
29017,2,9465,6.99,2017-04-30 21:08:19-04
29018,2,10136,2.99,2017-04-30 20:27:22-04
29019,3,4180,4.99,2017-04-07 08:51:51-04
29020,3,4725,4.99,2017-04-08 11:15:37-04
29021,3,7096,5.99,2017-04-27 03:23:08-04
29022,3,7503,10.99,2017-04-27 18:51:38-04
29023,3,7703,7.99,2017-04-28 02:27:47-04
29024,3,7724,6.99,2017-04-28 03:14:56-04
29025,3,7911,4.99,2017-04-28 10:15:11-04
29026,3,8086,4.99,2017-04-28 16:45:40-04
29027,3,8545,2.99,2017-04-29 09:35:30-04
29028,3,9226,1.99,2017-04-30 11:59:46-04
29029,3,9443,3.99,2017-04-30 20:14:12-04
29030,3,9595,2.99,2017-04-30 01:56:24-04
29031,3,9816,4.99,2017-04-30 10:01:24-04
29032,4,7660,2.99,2017-04-28 00:38:36-04
29033,4,7718,2.99,2017-04-28 03:06:25-04
29034,4,8741,3.99,2017-04-29 17:13:23-04
29035,4,9100,5.99,2017-04-30 07:14:35-04
29036,4,9371,5.99,2017-04-30 17:26:26-04
29037,5,3677,4.99,2017-04-06 07:40:24-04
29038,5,4889,2.99,2017-04-08 18:33:09-04
29039,5,5016,4.99,2017-04-09 00:26:23-04
29040,5,5118,5.99,2017-04-09 05:42:18-04
29041,5,5156,1.99,2017-04-09 07:20:08-04
29042,5,5721,0.99,2017-04-10 09:38:01-04
29043,5,6042,8.99,2017-04-11 01:45:30-04
29044,5,6663,3.99,2017-04-12 09:56:01-04
29045,5,6685,4.99,2017-04-12 10:44:54-04
29046,5,7293,0.99,2017-04-27 11:05:54-04
29047,5,7652,0.99,2017-04-28 00:18:55-04
29048,5,7829,3.99,2017-04-28 07:12:05-04
29049,5,8263,2.99,2017-04-28 23:39:49-04
29050,5,8978,1.99,2017-04-30 02:42:54-04
29051,5,9493,4.99,2017-04-30 22:20:56-04
29052,5,9888,3.99,2017-04-30 12:29:19-04
29053,6,3983,0.99,2017-04-06 21:42:47-04
29054,6,4278,2.99,2017-04-07 13:21:50-04
29055,6,5553,0.99,2017-04-10 01:32:01-04
29056,6,6211,5.99,2017-04-11 11:07:27-04
29057,6,6248,7.99,2017-04-11 13:30:20-04
29058,6,6686,0.99,2017-04-12 10:47:04-04
29059,6,7099,2.99,2017-04-27 03:32:10-04
29060,6,7136,2.99,2017-04-27 05:06:51-04
29061,6,8101,0.99,2017-04-28 17:15:49-04
29062,7,3639,5.99,2017-04-06 05:37:43-04
29063,7,4238,2.99,2017-04-07 11:50:46-04
29064,7,4787,5.99,2017-04-08 14:44:30-04
29065,7,4856,4.99,2017-04-08 17:16:04-04
29066,7,5441,8.99,2017-04-09 20:20:31-04
29067,7,5921,7.99,2017-04-10 20:03:38-04
29068,7,6174,1.99,2017-04-11 09:04:54-04
29069,7,6295,2.99,2017-04-11 15:59:24-04
29070,7,6761,3.99,2017-04-12 13:46:08-04
29071,7,8422,5.99,2017-04-29 05:31:21-04
29072,7,9624,7.99,2017-04-30 02:58:29-04
29073,8,3475,5.99,2017-04-05 21:29:47-04
29074,8,4003,0.99,2017-04-06 22:37:28-04
29075,8,4175,2.99,2017-04-07 08:30:29-04
29076,8,4409,3.99,2017-04-07 20:15:55-04
29077,8,4503,3.99,2017-04-08 00:45:38-04
29078,8,5300,2.99,2017-04-09 14:09:12-04
29079,8,5341,2.99,2017-04-09 15:41:49-04
29080,8,6375,4.99,2017-04-11 20:08:12-04
29081,8,6647,0.99,2017-04-12 09:12:19-04
29082,8,8809,1.99,2017-04-29 20:11:15-04
29083,8,9629,2.99,2017-04-30 03:23:09-04
29084,8,10141,0.99,2017-04-30 20:36:55-04
29085,9,4454,2.99,2017-04-07 22:05:26-04
29086,9,4748,0.99,2017-04-08 12:28:04-04
29087,9,4796,1.99,2017-04-08 15:04:10-04
29088,9,5659,2.99,2017-04-10 06:14:06-04
29089,9,6019,4.99,2017-04-11 00:36:55-04
29090,9,6165,5.99,2017-04-11 08:45:55-04
29091,9,7616,0.99,2017-04-27 22:43:52-04
29092,9,7801,2.99,2017-04-28 06:20:22-04
29093,9,9043,4.99,2017-04-30 05:02:33-04
29094,10,3790,3.99,2017-04-06 12:42:11-04
29095,10,4042,4.99,2017-04-07 01:35:06-04
29096,10,4255,1.99,2017-04-07 12:42:39-04
29097,10,5038,7.99,2017-04-09 01:41:18-04
29098,10,5068,2.99,2017-04-09 03:21:44-04
29099,10,5444,0.99,2017-04-09 20:27:23-04
29100,10,5905,2.99,2017-04-10 19:09:35-04
29101,10,7738,2.99,2017-04-28 03:50:08-04
29102,10,8001,6.99,2017-04-28 13:39:21-04
29103,10,8188,4.99,2017-04-28 21:02:38-04
29104,10,9935,4.99,2017-04-30 13:55:33-04
29105,11,4608,2.99,2017-04-08 05:47:37-04
29106,11,4943,4.99,2017-04-08 21:11:31-04
29107,11,5835,5.99,2017-04-10 15:13:24-04
29108,11,6146,6.99,2017-04-11 07:38:25-04
29109,11,7314,4.99,2017-04-27 11:41:58-04
29110,11,8014,4.99,2017-04-28 14:00:33-04
29111,11,8100,2.99,2017-04-28 17:11:37-04
29112,11,8447,1.99,2017-04-29 06:06:40-04
29113,11,8715,0.99,2017-04-29 16:02:11-04
29114,11,8950,9.99,2017-04-30 01:45:39-04
29115,11,9292,6.99,2017-04-30 14:36:47-04
29116,12,3870,3.99,2017-04-06 16:26:20-04
29117,12,5071,0.99,2017-04-09 03:29:05-04
29118,12,5074,0.99,2017-04-09 03:34:50-04
29119,12,5111,0.99,2017-04-09 05:30:45-04
29120,12,5242,3.99,2017-04-09 11:48:51-04
29121,12,6773,2.99,2017-04-12 14:24:05-04
29122,12,7008,0.99,2017-04-27 00:12:29-04
29123,12,7279,0.99,2017-04-27 10:19:13-04
29124,12,8985,0.99,2017-04-30 03:03:17-04
29125,12,9166,4.99,2017-04-30 09:54:54-04
29126,12,9238,5.99,2017-04-30 12:18:09-04
29127,12,9627,5.99,2017-04-30 03:11:12-04
29128,12,9708,5.99,2017-04-30 06:13:59-04
29129,13,3946,2.99,2017-04-06 20:07:50-04
29130,13,6118,8.99,2017-04-11 06:11:34-04
29131,13,6568,2.99,2017-04-12 04:14:13-04
29132,13,6870,0.99,2017-04-12 18:42:11-04
29133,13,6897,2.99,2017-04-12 19:59:07-04
29134,13,7916,2.99,2017-04-28 10:18:19-04
29135,13,8277,2.99,2017-04-29 00:07:19-04
29136,13,8831,11.99,2017-04-29 21:06:07-04
29137,13,9260,9.99,2017-04-30 13:06:48-04
29138,13,9434,0.99,2017-04-30 19:58:07-04
29139,13,9664,0.99,2017-04-30 04:40:34-04
29140,13,9736,7.99,2017-04-30 07:27:06-04
29141,13,10003,4.99,2017-04-30 16:17:17-04
29142,14,3707,2.99,2017-04-06 08:50:15-04
29143,14,4952,0.99,2017-04-08 21:28:33-04
29144,14,5104,0.99,2017-04-09 05:05:33-04
29145,14,5317,7.99,2017-04-09 14:38:51-04
29146,14,5383,4.99,2017-04-09 17:42:58-04
29147,14,5565,7.99,2017-04-10 01:58:14-04
29148,14,8035,6.99,2017-04-28 14:51:27-04
29149,14,8042,0.99,2017-04-28 15:13:37-04
29150,14,8548,3.99,2017-04-29 09:39:59-04
29151,14,8836,4.99,2017-04-29 21:14:34-04
29152,14,9438,4.99,2017-04-30 20:04:41-04
29153,14,9592,2.99,2017-04-30 01:49:42-04
29154,15,3550,7.99,2017-04-06 00:57:47-04
29155,15,4127,5.99,2017-04-07 05:54:45-04
29156,15,5717,2.99,2017-04-10 09:30:29-04
29157,15,5975,2.99,2017-04-10 22:42:45-04
29158,15,7105,4.99,2017-04-27 03:44:03-04
29159,15,8193,0.99,2017-04-28 21:19:16-04
29160,15,8615,6.99,2017-04-29 12:04:27-04
29161,15,8927,4.99,2017-04-30 00:41:57-04
29162,15,9987,2.99,2017-04-30 15:51:01-04
29163,401,4591,0.99,2017-04-12 04:54:36-04
29164,16,3548,0.99,2017-04-06 00:52:05-04
29165,16,4219,2.99,2017-04-07 10:39:48-04
29166,16,4263,3.99,2017-04-07 12:53:10-04
29167,16,4517,4.99,2017-04-08 01:13:45-04
29168,16,6100,4.99,2017-04-11 05:08:57-04
29169,16,7489,0.99,2017-04-27 18:08:04-04
29170,16,7552,2.99,2017-04-27 20:32:07-04
29171,16,8452,5.99,2017-04-29 06:13:26-04
29172,16,9158,0.99,2017-04-30 09:40:29-04
29173,16,9610,5.99,2017-04-30 02:22:31-04
29174,17,5714,3.99,2017-04-10 09:15:23-04
29175,17,5883,3.99,2017-04-10 17:53:47-04
29176,17,6884,1.99,2017-04-12 19:21:07-04
29177,17,8076,8.99,2017-04-28 16:14:24-04
29178,17,8213,2.99,2017-04-28 22:05:59-04
29179,17,9092,8.99,2017-04-30 06:59:22-04
29180,17,9138,2.99,2017-04-30 08:40:18-04
29181,17,9382,8.99,2017-04-30 17:52:10-04
29182,17,9489,0.99,2017-04-30 22:11:58-04
29183,18,4672,3.99,2017-04-08 08:44:04-04
29184,18,4724,3.99,2017-04-08 11:14:56-04
29185,18,4923,3.99,2017-04-08 20:13:05-04
29186,18,6128,2.99,2017-04-11 06:43:34-04
29187,18,6846,0.99,2017-04-12 17:49:11-04
29188,18,8122,2.99,2017-04-28 17:56:03-04
29189,18,8555,4.99,2017-04-29 09:46:27-04
29190,18,9036,4.99,2017-04-30 04:47:04-04
29191,18,9114,4.99,2017-04-30 07:41:47-04
29192,19,3549,4.99,2017-04-06 00:53:21-04
29193,19,6495,4.99,2017-04-12 01:25:28-04
29194,19,9157,5.99,2017-04-30 09:34:49-04
29195,19,9256,0.99,2017-04-30 12:57:55-04
29196,19,10077,9.99,2017-04-30 18:29:32-04
29197,19,10176,7.99,2017-04-30 22:09:01-04
29198,20,4011,3.99,2017-04-06 23:16:51-04
29199,20,4407,2.99,2017-04-07 20:08:11-04
29200,20,5718,2.99,2017-04-10 09:31:46-04
29201,20,6254,2.99,2017-04-11 13:38:44-04
29202,20,6267,6.99,2017-04-11 14:21:26-04
29203,20,7217,4.99,2017-04-27 08:00:10-04
29204,20,7864,5.99,2017-04-28 08:34:36-04
29205,20,8127,2.99,2017-04-28 18:13:45-04
29206,20,9075,4.99,2017-04-30 06:23:40-04
29207,20,9468,3.99,2017-04-30 21:22:18-04
29208,21,5107,4.99,2017-04-09 05:10:58-04
29209,21,5772,3.99,2017-04-10 11:56:06-04
29210,21,5961,2.99,2017-04-10 22:11:49-04
29211,21,6943,1.99,2017-04-26 21:56:39-04
29212,21,7994,0.99,2017-04-28 13:25:20-04
29213,21,8196,6.99,2017-04-28 21:24:37-04
29214,21,8862,2.99,2017-04-29 22:17:49-04
29215,21,9149,0.99,2017-04-30 09:13:38-04
29216,21,9699,5.99,2017-04-30 05:57:51-04
29217,22,4215,2.99,2017-04-07 10:29:18-04
29218,22,5294,6.99,2017-04-09 13:52:08-04
29219,22,5815,2.99,2017-04-10 14:16:45-04
29220,22,7087,4.99,2017-04-27 03:10:34-04
29221,22,7705,7.99,2017-04-28 02:31:24-04
29222,22,9410,0.99,2017-04-30 19:06:31-04
29223,22,9580,4.99,2017-04-30 01:29:37-04
29224,23,3736,3.99,2017-04-06 10:12:10-04
29225,23,3781,2.99,2017-04-06 12:22:07-04
29226,23,4853,2.99,2017-04-08 17:11:44-04
29227,23,6213,2.99,2017-04-11 11:11:33-04
29228,23,6238,2.99,2017-04-11 12:48:44-04
29229,23,6917,5.99,2017-04-12 20:58:41-04
29230,23,7155,7.99,2017-04-27 05:47:12-04
29231,23,8015,2.99,2017-04-28 14:01:29-04
29232,23,8718,0.99,2017-04-29 16:09:40-04
29233,23,9209,5.99,2017-04-30 11:24:02-04
29234,23,9255,9.99,2017-04-30 12:55:12-04
29235,23,9718,3.99,2017-04-30 06:53:29-04
29236,23,10132,6.99,2017-04-30 20:18:50-04
29237,24,3649,7.99,2017-04-06 06:01:08-04
29238,24,4378,2.99,2017-04-07 18:57:34-04
29239,24,5310,0.99,2017-04-09 14:29:00-04
29240,24,5648,0.99,2017-04-10 05:37:47-04
29241,24,6855,4.99,2017-04-12 18:14:55-04
29242,24,7266,1.99,2017-04-27 09:50:43-04
29243,24,8947,4.99,2017-04-30 01:44:03-04
29244,24,9723,0.99,2017-04-30 06:59:44-04
29245,24,9925,0.99,2017-04-30 13:37:13-04
29246,25,4282,2.99,2017-04-07 13:54:57-04
29247,25,4319,0.99,2017-04-07 16:18:53-04
29248,25,4404,2.99,2017-04-07 20:00:19-04
29249,25,5881,2.99,2017-04-10 17:48:09-04
29250,25,6653,4.99,2017-04-12 09:34:43-04
29251,25,6905,2.99,2017-04-12 20:30:44-04
29252,25,8667,2.99,2017-04-29 14:09:23-04
29253,25,8878,0.99,2017-04-29 22:44:23-04
29254,25,9140,8.99,2017-04-30 08:40:27-04
29255,25,9334,2.99,2017-04-30 16:25:04-04
29256,25,9922,2.99,2017-04-30 13:28:03-04
29257,25,10103,2.99,2017-04-30 19:17:39-04
29258,26,4065,2.99,2017-04-07 03:00:54-04
29259,26,4274,4.99,2017-04-07 13:10:30-04
29260,26,4382,4.99,2017-04-07 19:09:29-04
29261,26,4402,0.99,2017-04-07 19:57:12-04
29262,26,4431,6.99,2017-04-07 21:07:28-04
29263,26,4536,3.99,2017-04-08 02:11:48-04
29264,26,4641,6.99,2017-04-08 07:38:12-04
29265,26,5437,2.99,2017-04-09 20:00:55-04
29266,26,6149,1.99,2017-04-11 07:47:57-04
29267,26,6243,2.99,2017-04-11 13:21:51-04
29268,26,7328,0.99,2017-04-27 12:23:44-04
29269,26,8241,4.99,2017-04-28 23:02:02-04
29270,26,9484,0.99,2017-04-30 22:00:06-04
29271,27,4038,0.99,2017-04-07 01:21:19-04
29272,27,4510,5.99,2017-04-08 01:03:17-04
29273,27,5552,0.99,2017-04-10 01:29:45-04
29274,27,5736,4.99,2017-04-10 10:14:14-04
29275,27,6115,0.99,2017-04-11 06:05:16-04
29276,27,6562,5.99,2017-04-12 03:54:52-04
29277,27,6658,4.99,2017-04-12 09:41:47-04
29278,27,7927,1.99,2017-04-28 10:42:08-04
29279,27,9244,0.99,2017-04-30 12:35:19-04
29280,27,9636,5.99,2017-04-30 03:41:25-04
29281,27,9673,7.99,2017-04-30 05:03:21-04
29282,27,9908,4.99,2017-04-30 13:08:18-04
29283,28,3845,0.99,2017-04-06 15:06:40-04
29284,28,4704,0.99,2017-04-08 10:14:01-04
29285,28,4951,4.99,2017-04-08 21:26:47-04
29286,28,5653,2.99,2017-04-10 05:49:53-04
29287,28,5817,5.99,2017-04-10 14:17:38-04
29288,28,6032,0.99,2017-04-11 01:17:27-04
29289,28,6476,0.99,2017-04-12 00:06:14-04
29290,28,7580,9.99,2017-04-27 21:36:06-04
29291,28,8464,4.99,2017-04-29 06:46:46-04
29292,28,8901,2.99,2017-04-29 23:35:38-04
29293,28,9544,2.99,2017-04-30 00:13:17-04
29294,28,9593,4.99,2017-04-30 01:50:56-04
29295,28,9705,4.99,2017-04-30 06:08:59-04
29296,28,10116,2.99,2017-04-30 19:42:28-04
29297,29,4262,6.99,2017-04-07 12:52:56-04
29298,29,4313,0.99,2017-04-07 16:05:22-04
29299,29,4535,0.99,2017-04-08 02:09:12-04
29300,29,5442,10.99,2017-04-09 20:23:45-04
29301,29,5857,1.99,2017-04-10 16:27:55-04
29302,29,7237,3.99,2017-04-27 08:41:02-04
29303,29,7451,6.99,2017-04-27 16:47:07-04
29304,29,7453,0.99,2017-04-27 16:55:39-04
29305,29,8673,2.99,2017-04-29 14:18:40-04
29306,29,9392,4.99,2017-04-30 18:18:39-04
29307,29,9946,4.99,2017-04-30 14:17:20-04
29308,30,3964,4.99,2017-04-06 20:51:28-04
29309,30,4471,2.99,2017-04-07 22:49:55-04
29310,30,4642,2.99,2017-04-08 07:41:54-04
29311,30,5028,5.99,2017-04-09 01:03:11-04
29312,30,5108,9.99,2017-04-09 05:12:56-04
29313,30,5289,0.99,2017-04-09 13:42:34-04
29314,30,5972,7.99,2017-04-10 22:37:20-04
29315,30,6249,0.99,2017-04-11 13:30:28-04
29316,30,6359,2.99,2017-04-11 19:34:43-04
29317,30,7394,2.99,2017-04-27 14:31:34-04
29318,30,7769,4.99,2017-04-28 05:13:49-04
29319,30,8030,4.99,2017-04-28 14:41:19-04
29320,30,8038,4.99,2017-04-28 15:01:21-04
29321,30,8083,4.99,2017-04-28 16:38:14-04
29322,30,8641,2.99,2017-04-29 13:05:56-04
29323,30,9309,2.99,2017-04-30 15:24:19-04
29324,30,9551,0.99,2017-04-30 00:33:24-04
29325,30,9641,0.99,2017-04-30 04:02:14-04
29326,30,9998,2.99,2017-04-30 16:09:01-04
29327,31,3701,4.99,2017-04-06 08:41:11-04
29328,31,3967,4.99,2017-04-06 21:13:36-04
29329,31,4122,6.99,2017-04-07 05:44:01-04
29330,31,4738,9.99,2017-04-08 11:53:24-04
29331,31,6208,3.99,2017-04-11 11:03:22-04
29332,31,6580,4.99,2017-04-12 04:54:36-04
29333,31,7000,1.99,2017-04-26 23:51:50-04
29334,31,7138,3.99,2017-04-27 05:15:39-04
29335,31,7178,2.99,2017-04-27 06:37:51-04
29336,31,7464,2.99,2017-04-27 17:18:08-04
29337,31,8997,0.99,2017-04-30 03:22:22-04
29338,32,3500,2.99,2017-04-05 22:39:39-04
29339,32,4434,2.99,2017-04-07 21:17:00-04
29340,32,4771,2.99,2017-04-08 14:01:58-04
29341,32,4899,0.99,2017-04-08 19:05:37-04
29342,32,5307,9.99,2017-04-09 14:25:41-04
29343,32,5767,0.99,2017-04-10 11:41:44-04
29344,32,5954,2.99,2017-04-10 21:50:27-04
29345,32,6122,3.99,2017-04-11 06:26:33-04
29346,32,6450,2.99,2017-04-11 23:17:31-04
29347,32,7084,6.99,2017-04-27 03:02:33-04
29348,32,7589,5.99,2017-04-27 21:52:02-04
29349,32,7793,2.99,2017-04-28 05:54:40-04
29350,32,8390,5.99,2017-04-29 04:20:52-04
29351,32,8453,2.99,2017-04-29 06:14:55-04
29352,32,8914,2.99,2017-04-30 00:10:29-04
29353,33,4095,5.99,2017-04-07 04:30:14-04
29354,33,5421,0.99,2017-04-09 19:17:38-04
29355,33,5723,4.99,2017-04-10 09:43:14-04
29356,33,6280,0.99,2017-04-11 15:04:43-04
29357,33,7992,4.99,2017-04-28 13:21:32-04
29358,33,9040,4.99,2017-04-30 05:00:11-04
29359,33,9085,4.99,2017-04-30 06:45:50-04
29360,33,9254,1.99,2017-04-30 12:54:37-04
29361,34,3508,3.99,2017-04-05 22:52:51-04
29362,34,3911,2.99,2017-04-06 18:37:37-04
29363,34,5188,4.99,2017-04-09 08:50:57-04
29364,34,5643,4.99,2017-04-10 05:17:26-04
29365,34,5918,5.99,2017-04-10 20:00:32-04
29366,34,7015,2.99,2017-04-27 00:43:27-04
29367,34,7124,2.99,2017-04-27 04:37:56-04
29368,34,7532,0.99,2017-04-27 19:49:18-04
29369,34,9160,3.99,2017-04-30 09:45:59-04
29370,35,3597,2.99,2017-04-06 03:32:25-04
29371,35,4098,4.99,2017-04-07 04:43:17-04
29372,35,4990,0.99,2017-04-08 23:17:15-04
29373,35,5013,2.99,2017-04-09 00:15:11-04
29374,35,5323,0.99,2017-04-09 15:02:33-04
29375,35,5916,5.99,2017-04-10 19:54:57-04
29376,35,5963,0.99,2017-04-10 22:15:34-04
29377,35,6147,5.99,2017-04-11 07:41:34-04
29378,35,6401,4.99,2017-04-11 21:13:00-04
29379,35,6565,4.99,2017-04-12 04:08:16-04
29380,35,6572,4.99,2017-04-12 04:25:04-04
29381,35,7140,4.99,2017-04-27 05:22:38-04
29382,35,8822,6.99,2017-04-29 20:48:47-04
29383,35,8971,5.99,2017-04-30 02:32:24-04
29384,35,9033,2.99,2017-04-30 04:36:08-04
29385,35,9579,6.99,2017-04-30 01:27:46-04
29386,36,4135,0.99,2017-04-07 06:43:29-04
29387,36,4560,4.99,2017-04-08 03:27:14-04
29388,36,4762,4.99,2017-04-08 13:23:08-04
29389,36,5403,0.99,2017-04-09 18:35:35-04
29390,36,6030,0.99,2017-04-11 01:06:17-04
29391,36,7205,6.99,2017-04-27 07:34:39-04
29392,36,7647,0.99,2017-04-28 00:03:43-04
29393,36,7919,6.99,2017-04-28 10:28:11-04
29394,36,8099,0.99,2017-04-28 17:03:38-04
29395,36,8391,2.99,2017-04-29 04:21:16-04
29396,36,8952,4.99,2017-04-30 01:49:04-04
29397,36,9369,2.99,2017-04-30 17:20:45-04
29398,36,9805,0.99,2017-04-30 09:39:36-04
29399,37,3472,7.99,2017-04-05 21:24:59-04
29400,37,3734,5.99,2017-04-06 10:08:53-04
29401,37,5425,5.99,2017-04-09 19:30:52-04
29402,37,7939,0.99,2017-04-28 11:14:13-04
29403,37,8419,9.99,2017-04-29 05:23:14-04
29404,37,9567,5.99,2017-04-30 01:04:37-04
29405,38,4202,5.99,2017-04-07 09:52:14-04
29406,38,4228,1.99,2017-04-07 11:10:28-04
29407,38,4300,4.99,2017-04-07 15:04:42-04
29408,38,4644,4.99,2017-04-08 07:42:55-04
29409,38,5273,2.99,2017-04-09 12:59:50-04
29410,38,5460,2.99,2017-04-09 21:14:40-04
29411,38,5822,2.99,2017-04-10 14:39:05-04
29412,38,6864,5.99,2017-04-12 18:27:51-04
29413,38,6961,0.99,2017-04-26 22:39:15-04
29414,38,7158,4.99,2017-04-27 05:52:24-04
29415,38,7163,5.99,2017-04-27 06:04:37-04
29416,38,7321,5.99,2017-04-27 12:02:04-04
29417,38,7795,0.99,2017-04-28 05:56:42-04
29418,38,8924,3.99,2017-04-30 00:37:24-04
29419,38,9216,0.99,2017-04-30 11:39:45-04
29420,38,9284,0.99,2017-04-30 13:53:45-04
29421,38,9621,4.99,2017-04-30 02:49:34-04
29422,38,10111,2.99,2017-04-30 19:36:59-04
29423,39,4419,5.99,2017-04-07 20:34:50-04
29424,39,4695,8.99,2017-04-08 09:36:25-04
29425,39,4712,6.99,2017-04-08 10:39:16-04
29426,39,4727,7.99,2017-04-08 11:22:41-04
29427,39,5451,4.99,2017-04-09 20:50:36-04
29428,39,5515,2.99,2017-04-09 23:41:10-04
29429,39,6045,2.99,2017-04-11 01:49:31-04
29430,39,8307,6.99,2017-04-29 01:47:00-04
29431,39,8366,1.99,2017-04-29 03:39:40-04
29432,39,8723,7.99,2017-04-29 16:32:13-04
29433,39,8805,2.99,2017-04-29 19:58:24-04
29434,39,9431,1.99,2017-04-30 19:52:48-04
29435,39,9656,4.99,2017-04-30 04:28:47-04
29436,39,10052,4.99,2017-04-30 17:43:39-04
29437,39,10126,0.99,2017-04-30 20:04:33-04
29438,40,5001,1.99,2017-04-08 23:45:30-04
29439,40,5777,2.99,2017-04-10 12:07:07-04
29440,40,5869,5.99,2017-04-10 17:08:35-04
29441,40,6502,0.99,2017-04-12 01:44:11-04
29442,40,7684,0.99,2017-04-28 01:40:20-04
29443,40,8031,0.99,2017-04-28 14:44:15-04
29444,40,8170,3.99,2017-04-28 20:00:55-04
29445,40,9050,8.99,2017-04-30 05:28:21-04
29446,40,9700,4.99,2017-04-30 05:58:25-04
29447,40,9961,6.99,2017-04-30 14:36:16-04
